transaction_id,account_id,customer_id,transaction_type,amount,currency,counterparty_info,transaction_date,channel,purpose
TXN00000646,ACCT000039,CUST00079,赎回,-73843.81,CNY,对手方-恒聪百汇科技有限公司,2026-06-13 16:48:31,手机银行,费用缴纳
TXN00000647,ACCT000167,CUST00173,赎回,15035.74,CNY,对手方-明腾传媒有限公司,2025-11-05 04:10:57,网银,投资收益
TXN00000648,ACCT000022,CUST00187,赎回,31186.17,CNY,对手方-商软冠联传媒有限公司,2025-07-10 03:12:01,柜面,
TXN00000649,ACCT000188,CUST00035,赎回,103925.6,CNY,对手方-佳禾信息有限公司,2026-01-20 22:35:29,代销,
TXN00000650,ACCT000114,CUST00025,分红,162603.25,CNY,对手方-华成育卓信息有限公司,2026-06-25 05:58:10,手机银行,贷款偿还
TXN00000651,ACCT000263,CUST00037,申购,92201.72,CNY,,2025-08-10 03:57:21,网银,
TXN00000652,ACCT000110,CUST00150,缴费,39157.16,CNY,对手方-雨林木风计算机网络有限公司,2025-10-05 14:09:58,网银,日常消费
TXN00000653,ACCT000237,CUST00189,转账,117067.14,CNY,,2026-04-23 13:38:28,柜面,日常消费
TXN00000654,ACCT000069,CUST00195,申购,33531.43,CNY,对手方-国讯传媒有限公司,2026-03-07 11:10:04,手机银行,日常消费
TXN00000655,ACCT000205,CUST00047,转账,72046.6,CNY,对手方-鑫博腾飞信息有限公司,2026-03-15 10:40:18,柜面,费用缴纳
TXN00000656,ACCT000207,CUST00044,赎回,31424.3,CNY,对手方-双敏电子科技有限公司,2026-01-11 22:17:36,网银,费用缴纳
TXN00000657,ACCT000021,CUST00187,申购,71082.58,CNY,对手方-海创网络有限公司,2026-01-13 07:43:30,网银,日常消费
TXN00000658,ACCT000063,CUST00070,转账,94599.64,CNY,,2026-06-12 11:02:06,手机银行,工资发放
TXN00000659,ACCT000193,CUST00154,退款,41240.36,USD,,2025-10-04 21:25:07,手机银行,
TXN00000660,ACCT000001,CUST00060,申购,76357.19,CNY,对手方-信诚致远信息有限公司,2026-03-12 19:29:57,ATM,工资发放
TXN00000661,ACCT000066,CUST00193,转账,63476.94,CNY,对手方-信诚致远科技有限公司,2026-02-01 00:29:00,网银,贷款偿还
TXN00000662,ACCT000298,CUST00139,分红,253446.01,CNY,,2026-03-21 22:39:01,网银,日常消费
TXN00000663,ACCT000002,CUST00165,分红,147499.92,CNY,对手方-联通时科信息有限公司,2025-11-29 21:18:19,柜面,贷款偿还
TXN00000664,ACCT000019,CUST00002,转账,146177.46,CNY,对手方-戴硕电子网络有限公司,2025-09-03 08:35:10,手机银行,
TXN00000665,ACCT000204,CUST00145,缴费,81315.7,CNY,,2025-07-19 00:45:40,网银,
TXN00000666,ACCT000028,CUST00187,申购,42020.73,CNY,,2026-05-06 16:16:17,网银,贷款偿还
TXN00000667,ACCT000228,CUST00135,申购,130780.41,CNY,对手方-艾提科信网络有限公司,2025-08-02 01:26:47,网银,投资理财
TXN00000668,ACCT000091,CUST00159,分红,-203044.35,CNY,对手方-联通时科科技有限公司,2025-12-05 20:03:38,手机银行,投资理财
TXN00000669,ACCT000094,CUST00150,转账,-45432.45,CNY,对手方-凌云网络有限公司,2025-09-23 23:31:14,网银,日常消费
TXN00000670,ACCT000055,CUST00124,转账,97954.06,CNY,对手方-鑫博腾飞传媒有限公司,2025-10-28 12:59:45,手机银行,贷款偿还
TXN00000671,ACCT000241,CUST00051,转账,1472.99,CNY,对手方-富罳传媒有限公司,2026-06-10 22:16:04,手机银行,工资发放
TXN00000672,ACCT000253,CUST00126,申购,250009.64,HKD,对手方-良诺科技有限公司,2026-05-26 22:56:05,网银,工资发放
TXN00000673,ACCT000057,CUST00086,赎回,28389.9,CNY,对手方-海创网络有限公司,2025-08-07 18:54:01,手机银行,费用缴纳
TXN00000674,ACCT000097,CUST00099,退款,158285.78,CNY,对手方-万迅电脑信息有限公司,2026-04-15 15:27:43,手机银行,费用缴纳
TXN00000675,ACCT000024,CUST00080,赎回,128043.08,CNY,对手方-立信电子网络有限公司,2025-07-21 10:21:08,手机银行,工资发放
TXN00000676,ACCT000136,CUST00049,缴费,78555.34,USD,对手方-时刻科技有限公司,2026-01-18 08:24:59,手机银行,工资发放
TXN00000677,ACCT000190,CUST00043,申购,43529.03,CNY,对手方-MBP软件科技有限公司,2026-02-28 10:59:02,手机银行,
TXN00000678,ACCT000200,CUST00091,转账,-134570.92,CNY,,2026-03-27 05:39:07,手机银行,工资发放
TXN00000679,ACCT000289,CUST00146,赎回,55963.93,CNY,,2025-10-08 22:42:34,网银,投资理财
TXN00000680,ACCT000012,CUST00063,赎回,-111339.21,CNY,,2026-06-25 23:18:58,代销,投资收益
TXN00000681,ACCT000193,CUST00154,赎回,134006.78,CNY,对手方-浦华众城传媒有限公司,2026-06-29 18:42:34,手机银行,工资发放
TXN00000682,ACCT000269,CUST00053,分红,88216.56,CNY,,2026-04-23 12:04:12,手机银行,
TXN00000683,ACCT000205,CUST00047,申购,138541.77,CNY,对手方-毕博诚网络有限公司,2025-07-27 14:18:51,代销,工资发放
TXN00000684,ACCT000168,CUST00177,申购,-169114.97,CNY,对手方-新宇龙信息传媒有限公司,2026-06-08 23:12:19,柜面,
TXN00000685,ACCT000273,CUST00069,缴费,89304.03,CNY,对手方-图龙信息网络有限公司,2025-11-13 21:56:44,手机银行,费用缴纳
TXN00000686,ACCT000035,CUST00062,转账,21640.28,CNY,,2026-05-01 06:03:59,手机银行,工资发放
TXN00000687,ACCT000024,CUST00080,转账,-20428.78,CNY,对手方-太极传媒有限公司,2025-10-16 03:57:56,柜面,日常消费
TXN00000688,ACCT000224,CUST00172,转账,95932.03,CNY,,2026-01-19 00:01:34,手机银行,投资收益
TXN00000689,ACCT000059,CUST00107,缴费,22118.34,CNY,对手方-兰金电子网络有限公司,2025-12-21 19:35:08,手机银行,投资理财
TXN00000690,ACCT000202,CUST00101,转账,33966.57,CNY,,2025-07-12 05:24:00,网银,贷款偿还
TXN00000691,ACCT000265,CUST00009,申购,224902.32,CNY,,2025-08-04 01:44:54,手机银行,投资收益
TXN00000692,ACCT000140,CUST00160,分红,226009.2,CNY,对手方-明腾网络有限公司,2026-05-20 09:11:59,代销,工资发放
TXN00000693,ACCT000153,CUST00080,退款,132839.88,CNY,,2025-08-02 06:16:37,手机银行,日常消费
TXN00000694,ACCT000078,CUST00085,申购,79971.79,HKD,对手方-菊风公司信息有限公司,2025-08-29 17:27:11,柜面,工资发放
TXN00000695,ACCT000224,CUST00172,赎回,46782.85,CNY,对手方-鸿睿思博信息有限公司,2025-08-23 06:22:07,手机银行,工资发放
TXN00000696,ACCT000228,CUST00135,退款,69282.87,CNY,对手方-时空盒数字传媒有限公司,2026-03-09 00:04:00,代销,工资发放
TXN00000697,ACCT000080,CUST00162,申购,66563.08,CNY,对手方-万迅电脑网络有限公司,2026-04-02 14:27:15,手机银行,日常消费
TXN00000698,ACCT000229,CUST00069,赎回,83872.5,CNY,,2025-10-09 04:57:32,手机银行,日常消费
TXN00000699,ACCT000236,CUST00191,缴费,108203.87,CNY,对手方-群英科技有限公司,2026-06-17 15:34:02,手机银行,
TXN00000700,ACCT000108,CUST00166,赎回,258040.42,CNY,对手方-黄石金承信息有限公司,2026-05-06 00:35:45,手机银行,
TXN00000701,ACCT000060,CUST00187,赎回,17148.55,CNY,对手方-良诺传媒有限公司,2025-10-24 13:08:32,代销,投资理财
TXN00000702,ACCT000231,CUST00104,转账,31998.41,CNY,对手方-四通信息有限公司,2025-11-07 23:13:07,手机银行,投资收益
TXN00000703,ACCT000132,CUST00134,申购,19969.55,USD,对手方-兰金电子网络有限公司,2025-07-06 11:01:35,手机银行,费用缴纳
TXN00000704,ACCT000265,CUST00009,缴费,70048.97,CNY,对手方-南康传媒有限公司,2025-09-03 14:48:38,网银,日常消费
TXN00000705,ACCT000082,CUST00071,赎回,154394.51,CNY,,2026-04-17 06:23:18,手机银行,投资收益
TXN00000706,ACCT000185,CUST00107,申购,79629.75,CNY,对手方-思优传媒有限公司,2026-05-01 05:20:27,代销,日常消费
TXN00000707,ACCT000117,CUST00084,赎回,27349.81,CNY,,2026-06-29 11:32:19,代销,贷款偿还
TXN00000708,ACCT000024,CUST00080,赎回,89209.8,CNY,对手方-超艺信息有限公司,2026-04-04 17:51:58,网银,费用缴纳
TXN00000709,ACCT000076,CUST00029,转账,-17525.07,CNY,对手方-方正科技信息有限公司,2026-04-16 01:53:40,手机银行,贷款偿还
TXN00000710,ACCT000300,CUST00009,申购,133349.1,CNY,,2025-09-21 12:47:43,代销,工资发放
TXN00000711,ACCT000018,CUST00182,申购,132460.07,CNY,,2026-03-17 05:42:09,手机银行,贷款偿还
TXN00000712,ACCT000051,CUST00131,申购,58118.85,CNY,,2026-05-17 13:53:31,手机银行,贷款偿还
TXN00000713,ACCT000085,CUST00045,分红,20182.01,CNY,对手方-联软网络有限公司,2025-09-15 16:31:48,网银,费用缴纳
TXN00000714,ACCT000188,CUST00035,申购,80290.75,CNY,,2026-03-19 07:37:34,代销,投资理财
TXN00000715,ACCT000272,CUST00038,转账,19159.77,CNY,对手方-维旺明信息有限公司,2026-02-05 16:09:29,ATM,日常消费
TXN00000716,ACCT000096,CUST00029,转账,117530.59,CNY,对手方-彩虹信息有限公司,2026-06-16 03:23:17,网银,投资收益
TXN00000717,ACCT000132,CUST00134,赎回,124410.24,USD,对手方-巨奥科技有限公司,2025-07-10 12:09:02,网银,投资理财
TXN00000718,ACCT000136,CUST00049,申购,104261.17,CNY,,2026-04-03 04:33:05,柜面,工资发放
TXN00000719,ACCT000121,CUST00012,缴费,3574.65,CNY,对手方-国讯传媒有限公司,2026-03-28 14:54:17,柜面,费用缴纳
TXN00000720,ACCT000227,CUST00068,赎回,99549.5,CNY,对手方-超艺传媒有限公司,2026-03-10 22:22:07,手机银行,费用缴纳
TXN00000721,ACCT000047,CUST00047,申购,39688.38,CNY,对手方-昂歌信息传媒有限公司,2026-03-25 10:48:46,柜面,费用缴纳
TXN00000722,ACCT000053,CUST00006,赎回,36641.84,CNY,对手方-戴硕电子传媒有限公司,2025-07-18 10:16:10,柜面,工资发放
TXN00000723,ACCT000015,CUST00048,分红,175816.72,CNY,对手方-襄樊地球村传媒有限公司,2026-04-24 10:52:59,网银,
TXN00000724,ACCT000029,CUST00008,赎回,13551.94,CNY,对手方-富罳传媒有限公司,2026-03-18 11:40:37,ATM,投资收益
TXN00000725,ACCT000135,CUST00027,分红,38993.42,CNY,对手方-开发区世创信息有限公司,2025-11-21 14:41:38,柜面,
TXN00000726,ACCT000228,CUST00135,退款,33705.85,CNY,对手方-浙大万朋网络有限公司,2026-03-15 19:04:56,网银,工资发放
TXN00000727,ACCT000129,CUST00157,申购,1692.1,CNY,对手方-精芯科技有限公司,2026-04-21 21:12:05,手机银行,日常消费
TXN00000728,ACCT000043,CUST00145,转账,111597.56,CNY,对手方-易动力科技有限公司,2026-04-12 17:28:51,代销,日常消费
TXN00000729,ACCT000288,CUST00018,申购,62863.56,CNY,对手方-鑫博腾飞科技有限公司,2026-01-28 03:51:55,手机银行,日常消费
TXN00000730,ACCT000227,CUST00068,缴费,43414.94,CNY,,2026-05-30 03:28:14,手机银行,
TXN00000731,ACCT000210,CUST00084,申购,207602.25,CNY,对手方-明腾科技有限公司,2026-07-01 08:03:20,网银,投资收益
TXN00000732,ACCT000031,CUST00166,申购,102568.42,CNY,,2026-02-07 11:20:02,网银,投资收益
TXN00000733,ACCT000028,CUST00187,缴费,104343.16,CNY,,2026-07-01 04:35:24,手机银行,日常消费
TXN00000734,ACCT000123,CUST00104,申购,101243.93,CNY,对手方-飞海科技科技有限公司,2026-04-10 22:23:59,手机银行,工资发放
TXN00000735,ACCT000008,CUST00116,转账,120765.15,CNY,,2025-08-03 03:04:40,手机银行,日常消费
TXN00000736,ACCT000102,CUST00003,赎回,-78628.42,CNY,,2025-07-10 06:04:51,手机银行,
TXN00000737,ACCT000032,CUST00180,赎回,85230.54,CNY,对手方-飞海科技网络有限公司,2026-03-12 16:05:31,手机银行,
TXN00000738,ACCT000087,CUST00032,赎回,114039.58,CNY,对手方-思优网络有限公司,2025-11-08 05:03:42,柜面,日常消费
TXN00000739,ACCT000124,CUST00145,分红,136246.32,CNY,对手方-巨奥信息有限公司,2026-03-15 20:20:09,柜面,费用缴纳
TXN00000740,ACCT000269,CUST00053,赎回,87061.69,CNY,,2026-04-24 18:05:10,ATM,工资发放
TXN00000741,ACCT000221,CUST00079,申购,7941.26,CNY,对手方-新宇龙信息科技有限公司,2026-06-05 01:29:34,手机银行,
TXN00000742,ACCT000163,CUST00182,转账,64595.53,CNY,对手方-商软冠联科技有限公司,2025-10-07 22:24:57,ATM,费用缴纳
TXN00000743,ACCT000298,CUST00139,转账,47406.48,USD,对手方-鸿睿思博科技有限公司,2025-11-27 22:50:33,网银,
TXN00000744,ACCT000026,CUST00028,分红,211352.88,CNY,对手方-恩悌信息有限公司,2026-03-06 00:15:49,手机银行,投资理财
TXN00000745,ACCT000170,CUST00152,赎回,3588.46,CNY,对手方-创亿传媒有限公司,2026-01-03 09:26:20,手机银行,工资发放
TXN00000746,ACCT000295,CUST00141,分红,32842.77,CNY,对手方-襄樊地球村传媒有限公司,2026-03-11 13:43:43,网银,投资收益
TXN00000747,ACCT000099,CUST00175,分红,151484.21,CNY,对手方-巨奥科技有限公司,2025-12-06 00:10:41,网银,工资发放
TXN00000748,ACCT000187,CUST00052,分红,31311.79,CNY,,2026-05-16 11:23:28,手机银行,日常消费
TXN00000749,ACCT000284,CUST00094,申购,150640.05,CNY,对手方-通际名联网络有限公司,2025-11-08 21:01:33,ATM,日常消费
TXN00000750,ACCT000266,CUST00137,转账,27783.91,CNY,对手方-联软网络有限公司,2025-08-07 00:09:10,手机银行,日常消费
TXN00000751,ACCT000296,CUST00120,赎回,62819.41,CNY,对手方-昂歌信息信息有限公司,2025-09-01 01:51:22,柜面,日常消费
TXN00000752,ACCT000082,CUST00071,退款,24101.52,CNY,,2025-10-16 12:59:58,手机银行,投资理财
TXN00000753,ACCT000063,CUST00070,退款,204621.21,CNY,对手方-新宇龙信息信息有限公司,2026-01-13 06:30:29,手机银行,投资收益
TXN00000754,ACCT000001,CUST00060,申购,16193.88,CNY,,2025-07-14 03:18:47,手机银行,
TXN00000755,ACCT000062,CUST00177,赎回,43227.67,CNY,对手方-新宇龙信息信息有限公司,2025-07-08 14:00:49,手机银行,日常消费
TXN00000756,ACCT000089,CUST00062,赎回,4666.44,CNY,对手方-华泰通安科技有限公司,2026-04-13 02:39:23,代销,投资收益
TXN00000757,ACCT000255,CUST00046,缴费,8303.95,CNY,对手方-良诺网络有限公司,2025-12-04 19:12:28,手机银行,
TXN00000758,ACCT000092,CUST00152,赎回,34476.59,CNY,对手方-中建创业传媒有限公司,2025-10-16 10:48:06,手机银行,日常消费
TXN00000759,ACCT000071,CUST00050,申购,184616.08,CNY,对手方-快讯网络有限公司,2025-11-19 11:16:07,手机银行,贷款偿还
TXN00000760,ACCT000272,CUST00038,申购,2326.21,CNY,对手方-创亿网络有限公司,2025-10-19 06:43:19,网银,日常消费
TXN00000761,ACCT000140,CUST00160,申购,4357.84,CNY,对手方-商软冠联网络有限公司,2025-08-15 03:39:35,手机银行,投资收益
TXN00000762,ACCT000161,CUST00118,缴费,92475.65,USD,对手方-易动力信息有限公司,2025-12-27 02:36:56,手机银行,
TXN00000763,ACCT000282,CUST00024,转账,31117.75,CNY,,2026-01-11 02:22:06,手机银行,费用缴纳
TXN00000764,ACCT000134,CUST00198,缴费,16642.93,CNY,,2026-02-03 05:06:39,代销,日常消费
TXN00000765,ACCT000072,CUST00030,转账,106398.16,CNY,,2026-02-05 03:20:19,网银,贷款偿还
TXN00000766,ACCT000289,CUST00146,转账,2692.56,CNY,对手方-浙大万朋科技有限公司,2025-08-14 22:56:54,ATM,投资理财
TXN00000767,ACCT000254,CUST00080,申购,89567.8,CNY,对手方-鑫博腾飞传媒有限公司,2026-06-12 21:42:56,网银,工资发放
TXN00000768,ACCT000132,CUST00134,缴费,75910.13,CNY,,2026-04-16 22:30:49,手机银行,工资发放
TXN00000769,ACCT000081,CUST00027,申购,226622.91,CNY,对手方-惠派国际公司信息有限公司,2026-04-23 01:01:49,柜面,
TXN00000770,ACCT000081,CUST00027,转账,99621.69,CNY,对手方-新宇龙信息信息有限公司,2025-08-09 05:41:45,网银,日常消费
TXN00000771,ACCT000283,CUST00172,赎回,-6903.08,CNY,对手方-泰麒麟网络有限公司,2025-07-03 10:52:16,手机银行,贷款偿还
TXN00000772,ACCT000184,CUST00018,转账,20850.93,CNY,对手方-艾提科信网络有限公司,2026-06-10 15:27:41,柜面,费用缴纳
TXN00000773,ACCT000118,CUST00059,退款,112947.71,CNY,,2025-07-18 02:28:33,网银,投资理财
TXN00000774,ACCT000155,CUST00027,申购,52083.7,CNY,,2025-09-03 10:00:34,网银,投资收益
TXN00000775,ACCT000240,CUST00156,缴费,7695.35,USD,对手方-菊风公司科技有限公司,2025-08-08 01:15:52,柜面,日常消费
TXN00000776,ACCT000268,CUST00198,退款,25864.81,CNY,,2026-05-04 23:46:07,网银,投资理财
TXN00000777,ACCT000027,CUST00040,申购,103298.14,CNY,对手方-图龙信息网络有限公司,2026-02-19 19:35:28,手机银行,日常消费
TXN00000778,ACCT000279,CUST00001,申购,-196703.47,CNY,对手方-创联世纪科技有限公司,2025-11-13 03:30:37,柜面,
TXN00000779,ACCT000219,CUST00035,转账,4810.01,CNY,,2025-11-25 02:32:17,网银,贷款偿还
TXN00000780,ACCT000054,CUST00183,申购,291555.58,CNY,对手方-凌颖信息科技有限公司,2025-07-12 17:41:11,网银,投资理财
TXN00000781,ACCT000096,CUST00029,申购,84752.98,CNY,对手方-浦华众城传媒有限公司,2025-09-16 15:07:18,网银,费用缴纳
TXN00000782,ACCT000007,CUST00176,赎回,-103476.1,CNY,对手方-艾提科信科技有限公司,2026-01-19 09:54:17,柜面,日常消费
TXN00000783,ACCT000279,CUST00001,申购,41415.53,CNY,,2026-05-07 00:59:14,手机银行,
TXN00000784,ACCT000218,CUST00055,转账,93132.54,CNY,对手方-合联电子网络有限公司,2026-06-03 23:35:46,柜面,贷款偿还
TXN00000785,ACCT000237,CUST00189,赎回,9813.11,CNY,对手方-新格林耐特科技有限公司,2025-10-20 14:45:18,柜面,日常消费
TXN00000786,ACCT000143,CUST00186,转账,2445.71,CNY,,2025-08-31 16:39:11,柜面,费用缴纳
TXN00000787,ACCT000300,CUST00009,赎回,27885.32,USD,对手方-方正科技信息有限公司,2026-02-28 21:08:31,手机银行,
TXN00000788,ACCT000018,CUST00182,分红,36508.61,CNY,对手方-良诺科技有限公司,2025-10-29 10:32:23,柜面,工资发放
TXN00000789,ACCT000010,CUST00135,转账,36683.05,CNY,对手方-时刻信息有限公司,2026-02-02 00:54:08,手机银行,投资理财
TXN00000790,ACCT000192,CUST00109,申购,27897.76,CNY,对手方-新格林耐特网络有限公司,2025-09-10 10:33:24,手机银行,工资发放
TXN00000791,ACCT000022,CUST00187,赎回,33962.68,CNY,对手方-太极网络有限公司,2026-02-08 11:40:49,网银,
TXN00000792,ACCT000060,CUST00187,转账,60903.85,CNY,对手方-联软传媒有限公司,2025-09-07 09:43:27,手机银行,费用缴纳
TXN00000793,ACCT000010,CUST00135,缴费,77168.98,CNY,,2026-03-13 08:21:19,ATM,投资理财
TXN00000794,ACCT000130,CUST00094,退款,73983.53,CNY,对手方-银嘉科技有限公司,2026-01-31 02:14:10,柜面,工资发放
TXN00000795,ACCT000046,CUST00174,分红,56570.49,CNY,,2026-05-05 16:52:28,柜面,
TXN00000796,ACCT000107,CUST00159,分红,69949.43,CNY,,2026-03-14 10:47:12,柜面,日常消费
TXN00000797,ACCT000019,CUST00002,赎回,34984.29,CNY,对手方-南康科技有限公司,2025-11-05 11:34:43,手机银行,费用缴纳
TXN00000798,ACCT000109,CUST00196,赎回,10645.49,CNY,,2025-11-07 14:35:08,网银,贷款偿还
TXN00000799,ACCT000093,CUST00156,缴费,51904.84,CNY,对手方-诺依曼软件科技有限公司,2025-09-13 22:15:28,手机银行,工资发放
TXN00000800,ACCT000059,CUST00107,申购,83911.03,CNY,对手方-通际名联科技有限公司,2025-12-19 14:37:10,手机银行,工资发放
